1000100 -1.369666e+00 8.80163496591388e+00 -3.92290044795632e-01 6.12228267810023e+05 -1.26160303749535e+01 0.00000000000000e+00 0.00000000000000e+00
1000200 -4.021058e+00 9.59939489563818e+00 -5.36357535931310e-01 6.12228233918861e+05 -1.24707516223708e+01 0.00000000000000e+00 0.00000000000000e+00
1000300 -1.046514e+00 8.87957458318571e+00 3.06596880278373e-01 6.12227876851267e+05 -1.22126010258155e+01 1.59788886692434e-01 3.29370753957079e-01
1000400 -2.550755e+00 7.19262867454853e+00 -5.19677111188171e-02 6.12228346966282e+05 -1.29953670062759e+01 0.00000000000000e+00 0.00000000000000e+00
1000500 -4.385229e+00 8.19866347867068e+00 1.74433262666749e-01 6.12228359683796e+05 -1.32138651263788e+01 0.00000000000000e+00 0.00000000000000e+00
1000600 -3.692078e+00 9.75135251788489e+00 2.17536087581932e-01 6.12228257016421e+05 -1.29764478587375e+01 0.00000000000000e+00 0.00000000000000e+00
1000700 -2.579140e+00 8.20069906466080e+00 5.31699503599642e-01 6.12227766830642e+05 -1.19565778019488e+01 2.26210038032933e-02 2.20755804562941e-01
1000800 -2.954353e+00 9.33491734924740e+00 6.26865930548279e-01 6.12227649148362e+05 -1.15668065128755e+01 0.00000000000000e+00 0.00000000000000e+00
1000900 -2.099703e+00 9.47035420457735e+00 4.35991554906182e-01 6.12227873053429e+05 -1.21230799458272e+01 0.00000000000000e+00 0.00000000000000e+00
1001000 -6.117009e-01 9.21113560058852e+00 -2.80526840561842e-01 6.12228381629812e+05 -1.29595275088562e+01 0.00000000000000e+00 0.00000000000000e+00
1001100 -1.231471e+00 9.90770948388653e+00 2.36719580616265e-02 6.12228022871153e+05 -1.21950689149844e+01 0.00000000000000e+00 0.00000000000000e+00
1001200 -3.227816e+00 9.35408568433028e+00 -1.74004052887237e-02 6.12227897513945e+05 -1.19367286150597e+01 0.00000000000000e+00 0.00000000000000e+00
1001300 -1.342377e+00 7.65497816886113e+00 1.41557488019318e-01 6.12228102824942e+05 -1.24533030999794e+01 1.83299419131684e-02 9.88132545957342e-01
1001400 -7.193664e-01 9.04078879413100e+00 -2.96777671574577e-01 6.12228329259783e+05 -1.28494696409665e+01 0.00000000000000e+00 0.00000000000000e+00
1001500 -1.690343e+00 1.05829897898423e+01 -1.85791467438403e-01 6.12228256100749e+05 -1.26428384170416e+01 -3.54002575472729e-02 9.07029311580976e-01
1001600 -1.580687e+00 8.40512283846546e+00 -4.79979505258510e-01 6.12228472843744e+05 -1.31042845410198e+01 1.59135423521237e-01 5.16743108630180e-01
1001700 -6.124715e-01 9.62837144163166e+00 -6.72562819062655e-02 6.12228155404990e+05 -1.25138373687186e+01 0.00000000000000e+00 0.00000000000000e+00
1001800 -1.326961e+00 9.92005253461041e+00 -1.69001230417723e-01 6.12228146918582e+05 -1.23753986928456e+01 0.00000000000000e+00 0.00000000000000e+00
1001900 -1.789968e+00 7.54206675081204e+00 5.72309653732389e-02 6.12227990499006e+05 -1.21428571952188e+01 0.00000000000000e+00 0.00000000000000e+00
1002000 -1.797585e+00 7.62538195429748e+00 2.34749966790806e-01 6.12227914249639e+05 -1.19864432720744e+01 -6.46852852010021e-02 3.66819177521393e-01
