1.00000000e+00 0.00000000e+00 0.00000000e+00 -0.00000000e+00 0.00000000e+00 -0.00000000e+00 
0.00000000e+00 3.13700737e-02 -2.50099000e-02 1.87135242e-02 1.25654064e-02 1.96110337e-03 
0.00000000e+00 -2.50099000e-02 3.00806343e-02 -5.41518159e-02 5.93032326e-03 -3.34888195e-03 
-0.00000000e+00 1.87135242e-02 -5.41518159e-02 3.28192824e-01 -1.64096412e-01 6.19919778e-03 
0.00000000e+00 1.25654064e-02 5.93032326e-03 -1.64096412e-01 1.05720394e-01 -1.33785938e-03 
0.00000000e+00 1.96110337e-03 -3.34888195e-03 6.19919778e-03 -1.33785938e-03 6.26273221e-04 
