1000100 -4.175300e+00 1.67667872191078e+01 2.30553696572933e-01 1.22445609270103e+06 -5.03251410172500e+01 -6.89780015656827e-01 3.33576190616126e-01
1000200 -3.988203e+00 1.61573485436938e+01 2.35883990250357e-01 1.22445600861189e+06 -4.99699490182877e+01 -8.87000060561155e-01 3.61396790857942e-01
1000300 -1.672645e+00 1.78868736614390e+01 2.95387254950967e-02 1.22445615312585e+06 -4.95716293450801e+01 -1.33186146903634e+00 3.58396736580972e-01
1000400 -3.241195e+00 1.83616568346936e+01 2.99193434921660e-01 1.22445602261678e+06 -5.00620435095773e+01 -9.24650933872019e-01 3.74348152588734e-01
1000500 -2.006286e+00 1.71861475763061e+01 -8.60907736999256e-02 1.22445621459099e+06 -4.96713643170240e+01 -1.37039033935270e+00 3.63370382324144e-01
1000600 -1.675040e+00 1.76304121476712e+01 1.91137749556610e-02 1.22445635680974e+06 -4.96670139518771e+01 -1.40743771625502e+00 2.80652591926341e-01
1000700 -4.193811e+00 1.69475911191463e+01 -2.50480097787932e-01 1.22445662281039e+06 -5.04714095423015e+01 -1.12454657668898e+00 2.32310612366384e-01
1000800 -9.945869e-01 1.83692037217235e+01 -2.06877787548783e-01 1.22445641187346e+06 -4.99338322087148e+01 -1.34171788018685e+00 3.15769655715451e-01
1000900 -1.386072e+00 1.90074791760016e+01 -1.53147701632747e-01 1.22445637576647e+06 -4.98990863201143e+01 -1.31333488384933e+00 3.15635922135510e-01
1001000 -2.074022e+00 1.76743189661949e+01 1.19759117561111e-02 1.22445636916260e+06 -5.02103362531377e+01 -1.18316214115637e+00 3.20522615376635e-01
1001100 -1.659308e+00 1.75193960503298e+01 9.87156658472066e-03 1.22445633045953e+06 -5.03512303795794e+01 -9.72444015983333e-01 3.10245822056071e-01
1001200 -1.103939e+00 1.72350439168554e+01 1.11020725563489e-02 1.22445621635353e+06 -4.98639814954311e+01 -1.17530763511336e+00 3.21317876160203e-01
1001300 -3.671296e+00 1.74611241410835e+01 5.27070567631421e-02 1.22445621375462e+06 -5.05805355692168e+01 -7.25965907659950e-01 3.31365930108607e-01
1001400 -4.648185e+00 1.54946178361596e+01 -2.57513994064726e-02 1.22445631827743e+06 -4.99272282586995e+01 -1.22556716738287e+00 2.91393025384346e-01
1001500 -2.020638e+00 1.89148883459020e+01 -3.51706922263649e-02 1.22445626259238e+06 -4.97590423719612e+01 -1.29356479956943e+00 3.08931419821053e-01
1001600 -1.394651e+00 1.81695097673686e+01 -4.81502109406740e-02 1.22445621242330e+06 -4.96131400199333e+01 -1.33759094439716e+00 3.22576318713680e-01
1001700 -2.648141e+00 1.95335979252998e+01 1.23181135302387e-01 1.22445621059009e+06 -4.98344936124785e+01 -1.15120077481203e+00 2.98786499368572e-01
1001800 -7.638348e-01 1.75613249976335e+01 1.81695389635724e-01 1.22445607887003e+06 -4.95419937551234e+01 -1.24729639238098e+00 3.34911827899388e-01
1001900 -1.457496e+00 1.84206931760641e+01 -1.40958838652542e-01 1.22445620679327e+06 -4.93661365061427e+01 -1.47782032579886e+00 3.38494159544852e-01
1002000 -9.385172e-01 1.69393285281783e+01 -9.09077073133750e-03 1.22445618793645e+06 -4.93840585767604e+01 -1.43989391371656e+00 3.24972852113797e-01
1002100 -1.676918e+00 1.80040654239964e+01 2.46184610974647e-01 1.22445600462229e+06 -4.97275619891750e+01 -1.04661425154691e+00 3.53705373044879e-01
1002200 -2.597202e+00 1.82403709815613e+01 -1.25505531460194e-01 1.22445634079865e+06 -5.04650770096102e+01 -9.66120610374463e-01 3.43437042292525e-01
1002300 -3.791012e+00 1.66986166478267e+01 -2.53376308451819e-03 1.22445632706171e+06 -5.05018218604025e+01 -9.32873305659800e-01 3.46229675634378e-01
1002400 -2.710569e+00 1.82377773365057e+01 -5.22002917229644e-02 1.22445634264279e+06 -5.06820543513156e+01 -8.17568502643003e-01 3.32309384885744e-01
1002500 -4.704665e+00 1.59091543351757e+01 1.31826404858129e-01 1.22445623742830e+06 -5.03048814325395e+01 -1.00936760219200e+00 3.39319632354194e-01
1002600 -2.923017e+00 1.63263733989932e+01 -2.82728430400324e-02 1.22445624251622e+06 -5.00416766500181e+01 -1.15375036947745e+00 3.57345059233096e-01
1002700 -1.579417e+00 1.84580245786865e+01 -1.76213158353653e-01 1.22445622092526e+06 -4.88637445749280e+01 -1.89755543548495e+00 3.48288057259871e-01
1002800 -9.030096e-01 1.83116864201669e+01 -8.33406249192690e-02 1.22445620176125e+06 -4.89009184440955e+01 -1.85442423318205e+00 3.44777051136705e-01
1002900 -1.161138e+00 1.87234813061741e+01 -1.75584814510527e-01 1.22445637071134e+06 -4.95853016786438e+01 -1.56459597477305e+00 3.28469010354592e-01
1003000 -3.365375e+00 1.77979392651362e+01 2.18671611743544e-01 1.22445623548272e+06 -4.94649871366952e+01 -1.46047480343635e+00 2.88999037817706e-01
1003100 -2.328635e+00 1.80349023791825e+01 2.77894995758024e-01 1.22445615207863e+06 -4.97870269934576e+01 -1.14125289105958e+00 3.02367869274066e-01
1003200 -4.554103e+00 1.67089655350161e+01 8.41286259697952e-02 1.22445627783951e+06 -5.07131328378866e+01 -7.65981896074859e-01 3.31450570132110e-01
1003300 -3.475465e+00 1.77371487023138e+01 -2.71696547998100e-02 1.22445631578110e+06 -5.08450848186086e+01 -6.67406970818834e-01 3.40721622398037e-01
1003400 -2.967922e+00 1.83408579810027e+01 1.47624211324755e-01 1.22445590503215e+06 -4.89789923211654e+01 -1.42048202204393e+00 3.70926418499057e-01
1003500 -4.321958e+00 1.81745005277405e+01 -3.05362366679434e-01 1.22445633597549e+06 -4.98436101239919e+01 -1.24833161775395e+00 3.16243550667160e-01
1003600 -3.085100e+00 1.68736181641126e+01 -1.26447496366048e-01 1.22445627553269e+06 -4.98526088334320e+01 -1.22560529245481e+00 3.11370590102853e-01
1003700 -3.171519e+00 1.68667653209681e+01 -9.18205142182501e-02 1.22445624397426e+06 -5.02508565686364e+01 -9.24802320107511e-01 3.33264951042955e-01
1003800 -1.411013e+00 1.77447698270385e+01 1.16267992949357e-01 1.22445609363404e+06 -4.91215289388370e+01 -1.48836838722036e+00 3.18679198930983e-01
1003900 -1.809970e+00 1.86018656386081e+01 1.95101763558843e-01 1.22445608852020e+06 -4.94134262564070e+01 -1.28856462193760e+00 3.21200624249915e-01
1004000 -9.209216e-01 1.79213432308978e+01 1.57592059673905e-01 1.22445607890766e+06 -4.94470180308262e+01 -1.38290146993435e+00 3.61091884362285e-01
1004100 -1.561315e+00 1.72770858587392e+01 9.50387581950061e-02 1.22445616054853e+06 -4.98807911720357e+01 -1.19273333527452e+00 3.56908697982646e-01
1004200 -2.824508e+00 1.88553089747042e+01 -3.34459544235532e-01 1.22445646086142e+06 -5.00908228620354e+01 -1.29397686927397e+00 3.22408843347246e-01
1004300 -3.515382e+00 1.68099590371410e+01 -2.18084349629364e-01 1.22445634463507e+06 -5.02180664297634e+01 -1.04157674914456e+00 3.27287030902467e-01
1004400 -2.361243e+00 1.80253233340409e+01 -3.06884860683724e-01 1.22445663539227e+06 -4.97935200642208e+01 -1.67797806175610e+00 2.86378423377390e-01
1004500 -2.251781e+00 1.63220792208974e+01 -4.97724242115509e-02 1.22445632951748e+06 -4.93166621268262e+01 -1.62031187270224e+00 2.99535516862272e-01
1004600 -3.214753e+00 1.67287597242583e+01 -1.66640130614106e-01 1.22445648478274e+06 -4.97771346121994e+01 -1.56254528455479e+00 2.91460719704200e-01
